Isotope,Event,Energy
Bgr,39584,99.4841
Bgr,39585,329.789
Bgr,39586,997.351
Bgr,39587,189.935
Bgr,39588,209.453
Bgr,39589,390.849
Bgr,39590,162.633
Bgr,39591,154.884
Bgr,39592,70.8223
Bgr,39593,519.063
Bgr,39594,239.468
Bgr,39595,267.509
Bgr,39596,164.694
Bgr,39597,136.019
Bgr,39598,171.514
Bgr,39599,127.806
Bgr,39600,518.841
Bgr,39601,609.995
Bgr,39602,170.844
Bgr,39603,117.311
Bgr,39604,388.553
Bgr,39605,118.381
Bgr,39606,1959.01
Bgr,39607,447.404
Bgr,39608,661.277
Bgr,39609,138.433
Bgr,39610,106.115
Bgr,39611,99.9132
Bgr,39612,36.818
Bgr,39613,1166.64
Bgr,39614,152.239
Bgr,39615,168.066
Bgr,39616,175.449
Bgr,39617,282.399
Bgr,39618,36.4194
Bgr,39619,1429.64
Bgr,39620,267.297
Bgr,39621,526.984
Bgr,39622,50.6141
Bgr,39623,82.6419
Bgr,39624,210.024
Bgr,39625,760.266
Bgr,39626,119.425
Bgr,39627,61.4164
Bgr,39628,123.544
Bgr,39629,262.116
Bgr,39630,77.2568
Bgr,39631,142.665
Bgr,39632,148.063
Bgr,39633,496.648
Bgr,39634,44.5529
Bgr,39635,94.6257
Bgr,39636,764.536
Bgr,39637,192.008
Bgr,39638,51.2032
Bgr,39639,98.9647
Bgr,39640,205.552
Bgr,39641,103.601
Bgr,39642,229.166
Bgr,39643,41.2745
Bgr,39644,1736.6
Bgr,39645,285.403
Bgr,39646,217.698
Bgr,39647,1431.61
Bgr,39648,232.738
Bgr,39649,143.474
Bgr,39650,207.076
Bgr,39651,193.571
Bgr,39652,151.289
Bgr,39653,199.223
Bgr,39654,223.274
Bgr,39655,211.407
Bgr,39656,298.139
Bgr,39657,199.956
Bgr,39658,229.442
Bgr,39659,324.885
Bgr,39660,108.42
Bgr,39661,97.4021
Bgr,39662,503.033
Bgr,39663,62.2794
Bgr,39664,123.409
Bgr,39665,495.126
Bgr,39666,52.217
Bgr,39667,83.3986
Bgr,39668,117.494
Bgr,39669,377.6
Bgr,39670,769.013
Bgr,39671,176.574
Bgr,39672,196.308
Bgr,39673,194.628
Bgr,39674,182.609
Bgr,39675,139.275
Bgr,39676,243.528
Bgr,39677,483.803
Bgr,39678,74.8226
Bgr,39679,110.807
Bgr,39680,792.907
Bgr,39681,94.5556
Bgr,39682,66.0179
Bgr,39683,99.8151
Bgr,39684,234.738
Bgr,39685,126.253
Bgr,39686,94.728
Bgr,39687,737.249
Bgr,39688,115.253
Bgr,39689,95.4978
Bgr,39690,116.977
Bgr,39691,116.154
Bgr,39692,94.2094
Bgr,39693,72.0662
Bgr,39694,215.673
Bgr,39695,105.153
Bgr,39696,113.696
Bgr,39697,1146.14
Bgr,39698,307.047
Bgr,39699,82.9735
Bgr,39700,96.3026
Bgr,39701,99.0294
Bgr,39702,182.967
Bgr,39703,214.237
Bgr,39704,133.616
Bgr,39705,74.0886
Bgr,39706,223.233
Bgr,39707,35.559
Bgr,39708,700.158
Bgr,39709,1690.76
Bgr,39710,140.086
Bgr,39711,191.031
Bgr,39712,437.235
Bgr,39713,297.816
Bgr,39714,128.706
Bgr,39715,153.007
Bgr,39716,581.875
Bgr,39717,187.718
Bgr,39718,53.8865
Bgr,39719,940.759
Bgr,39720,834.5
Bgr,39721,277.925
Bgr,39722,84.0332
Bgr,39723,1013.59
Bgr,39724,139.428
Bgr,39725,69.068
Bgr,39726,190.194
Bgr,39727,752.016
Bgr,39728,224.679
Bgr,39729,154.352
Bgr,39730,72.4003
Bgr,39731,224.414
Bgr,39732,152.088
Bgr,39733,156.216
Bgr,39734,78.5198
Bgr,39735,999.046
Bgr,39736,111.769
Bgr,39737,427.131
Bgr,39738,94.1753
Bgr,39739,180.195
Bgr,39740,370.553
Bgr,39741,155.97
Bgr,39742,123.013
Bgr,39743,300.061
Bgr,39744,71.9418
Bgr,39745,290.149
Bgr,39746,187.288
Bgr,39747,114.952
Bgr,39748,310.633
Bgr,39749,982.053
Bgr,39750,74.4297
Bgr,39751,192.678
Bgr,39752,224.25
Bgr,39753,169.393
Bgr,39754,113.013
Bgr,39755,368.083
Bgr,39756,1441.21
Bgr,39757,106.816
Bgr,39758,74.2782
Bgr,39759,82.5171
Bgr,39760,126.458
Bgr,39761,201.713
Bgr,39762,123.152
Bgr,39763,79.4234
Bgr,39764,161.338
Bgr,39765,54.9708
Bgr,39766,944.726
Bgr,39767,148.324
Bgr,39768,204.2
Bgr,39769,187.465
Bgr,39770,162.747
Bgr,39771,487.058
Bgr,39772,1469.96
Bgr,39773,127.516
Bgr,39774,289.566
Bgr,39775,420.081
Bgr,39776,270.901
Bgr,39777,182.339
Bgr,39778,477.903
Bgr,39779,303.141
Bgr,39780,171.012
Bgr,39781,84.2954
Bgr,39782,2108.95
Bgr,39783,2129.4
Bgr,39784,281.93
Bgr,39785,856.075
Bgr,39786,187.989
Bgr,39787,150.947
Bgr,39788,92.0771
Bgr,39789,196.98
Bgr,39790,284.131
Bgr,39791,989.164
Bgr,39792,57.97
Bgr,39793,85.683
Bgr,39794,63.0767
Bgr,39795,216.233
Bgr,39796,387.881
Bgr,39797,188.27
Bgr,39798,79.9036
Bgr,39799,860.805
Bgr,39800,206.016
Bgr,39801,269.445
Bgr,39802,148.193
Bgr,39803,215.938
Bgr,39804,180.148
Bgr,39805,910.618
Bgr,39806,128.881
Bgr,39807,497.068
Bgr,39808,48.7593
Bgr,39809,284.59
Bgr,39810,334.254
Bgr,39811,226.954
Bgr,39812,146.054
Bgr,39813,217.458
Bgr,39814,314.304
Bgr,39815,167.144
Bgr,39816,45.6314
Bgr,39817,167.599
Bgr,39818,93.7655
Bgr,39819,161.943
Bgr,39820,100.093
Bgr,39821,105.095
Bgr,39822,162.811
Bgr,39823,76.9007
Bgr,39824,139.972
Bgr,39825,144.129
Bgr,39826,241.168
Bgr,39827,125.207
Bgr,39828,178.58
Bgr,39829,38.3727
Bgr,39830,97.5489
Bgr,39831,217.772
Bgr,39832,815.195
Bgr,39833,236.313
Bgr,39834,166.829
Bgr,39835,120.872
Bgr,39836,45.7206
Bgr,39837,95.3586
Bgr,39838,200.925
Bgr,39839,1194.46
Bgr,39840,73.5481
Bgr,39841,369.516
Bgr,39842,1111.12
Bgr,39843,108.246
Bgr,39844,260.722
Bgr,39845,100.895
Bgr,39846,119.563
Bgr,39847,2438.22
Bgr,39848,69.362
Bgr,39849,248.191
Bgr,39850,269.33
Bgr,39851,137.502
Bgr,39852,175.781
Bgr,39853,601.612
Bgr,39854,213.905
Bgr,39855,255.004
Bgr,39856,88.1823
Bgr,39857,124.601
Bgr,39858,109.169
Bgr,39859,149.31
Bgr,39860,704.76
Bgr,39861,96.0357
Bgr,39862,174.717
Bgr,39863,126.795
Bgr,39864,942.36
Bgr,39865,22.62
Bgr,39866,73.5971
Bgr,39867,1238.4
Bgr,39868,70.441
Bgr,39869,130.407
Bgr,39870,90.8793
Bgr,39871,213.506
Bgr,39872,53.3882
Bgr,39873,492.27
Bgr,39874,263
Bgr,39875,165.625
Bgr,39876,183.974
Bgr,39877,334.921
Bgr,39878,159.755
Bgr,39879,411.131
Bgr,39880,174.927
Bgr,39881,114.509
Bgr,39882,186.16
Bgr,39883,407.993
Bgr,39884,269.701
Bgr,39885,201.386
Bgr,39886,1271.71
Bgr,39887,60.18
Bgr,39888,178.298
Bgr,39889,1650.65
Bgr,39890,53.2932
Bgr,39891,74.8538
Bgr,39892,226.075
Bgr,39893,152.875
Bgr,39894,234.005
Bgr,39895,134.811
Bgr,39896,1465.47
Bgr,39897,103.07
Bgr,39898,96.1329
Bgr,39899,98.5891
Bgr,39900,346.322
Bgr,39901,716.247
Bgr,39902,619.14
Bgr,39903,141.788
Bgr,39904,2459.22
Bgr,39905,222.449
Bgr,39906,486.437
Bgr,39907,62.788
Bgr,39908,183.205
Bgr,39909,169.266
Bgr,39910,116.555
Bgr,39911,971.214
Bgr,39912,123.691
Bgr,39913,398.232
Bgr,39914,542.796
Bgr,39915,158.124
Bgr,39916,138.915
Bgr,39917,311.205
Bgr,39918,85.6129
Bgr,39919,101.759
Bgr,39920,263.896
Bgr,39921,593.05
Bgr,39922,91.2139
Bgr,39923,66.8817
Bgr,39924,111.511
Bgr,39925,1333.86
Bgr,39926,155.538
Bgr,39927,2143.17
Bgr,39928,327.997
Bgr,39929,98.7514
Bgr,39930,140.992
Bgr,39931,333.773
Bgr,39932,92.4554
Bgr,39933,124.852
Bgr,39934,411.768
Bgr,39935,106.286
Bgr,39936,223.458
Bgr,39937,381.43
Bgr,39938,159.21
Bgr,39939,79.4635
Bgr,39940,905.001
Bgr,39941,61.0661
Bgr,39942,79.2503
Bgr,39943,119.303
Bgr,39944,128.308
Bgr,39945,391.646
Bgr,39946,80.958
Bgr,39947,610.433
Bgr,39948,43.5221
Bgr,39949,25.4654
Bgr,39950,592.675
Bgr,39951,130.264
Bgr,39952,152.732
Bgr,39953,152.736
Bgr,39954,94.3846
Bgr,39955,139.761
Bgr,39956,135.582
Bgr,39957,119.066
Bgr,39958,155.91
Bgr,39959,106.493
Bgr,39960,201.506
Bgr,39961,73.1282
Bgr,39962,102.577
Bgr,39963,177.579
Bgr,39964,241.363
Bgr,39965,193.226
Bgr,39966,1312.23
Bgr,39967,461.315
Bgr,39968,94.369
Bgr,39969,118.362
Bgr,39970,484.478
Bgr,39971,258.757
Bgr,39972,182.321
Bgr,39973,409.362
Bgr,39974,60.2115
Bgr,39975,46.4375
Bgr,39976,54.7026
Bgr,39977,194.997
Bgr,39978,135.672
Bgr,39979,514.352
Bgr,39980,126.432
Bgr,39981,120.288
Bgr,39982,272.341
Bgr,39983,1473.48
Bgr,39984,321.731
Bgr,39985,81.5133
Bgr,39986,1037.69
Bgr,39987,485.386
Bgr,39988,187.498
Bgr,39989,193.437
Bgr,39990,54.8258
Bgr,39991,1058.53
Bgr,39992,192.548
Bgr,39993,85.269
Bgr,39994,36.9272
Bgr,39995,169.437
Bgr,39996,581.536
Bgr,39997,292.687
Bgr,39998,201.874
Bgr,39999,474.145
Bgr,40000,337.563
Bgr,40001,87.6367
Bgr,40002,63.3529
Bgr,40003,486.096
Bgr,40004,900.52
Bgr,40005,92.3905
Bgr,40006,187.21
Bgr,40007,32.2822
Bgr,40008,412.207
Bgr,40009,255.963
Bgr,40010,71.3195
Bgr,40011,219.832
Bgr,40012,308.616
Bgr,40013,1645.4
Bgr,40014,161.98
Bgr,40015,108.994
Bgr,40016,152.562
Bgr,40017,78.9422
Bgr,40018,316.177
Bgr,40019,45.9713
Bgr,40020,204.646
Bgr,40021,678.031
Bgr,40022,134.748
Bgr,40023,107.978
Bgr,40024,152.192
Bgr,40025,209.323
Bgr,40026,251.947
Bgr,40027,160.191
Bgr,40028,61.2329
Bgr,40029,109.469
Bgr,40030,103.72
Bgr,40031,231.899
Bgr,40032,74.3244
Bgr,40033,153.261
Bgr,40034,119.212
Bgr,40035,61.2389
Bgr,40036,114.788
Bgr,40037,55.768
Bgr,40038,75.1628
Bgr,40039,119.273
Bgr,40040,66.9822
Bgr,40041,283.435
Bgr,40042,163.39
Bgr,40043,205.695
Bgr,40044,269.704
Bgr,40045,199.828
Bgr,40046,229.602
Bgr,40047,85.234
Bgr,40048,278.568
Bgr,40049,167.934
Bgr,40050,501.358
Bgr,40051,350.873
Bgr,40052,188.885
Bgr,40053,220.329
Bgr,40054,46.4834
Bgr,40055,176.987
Bgr,40056,860.134
Bgr,40057,218.284
Bgr,40058,59.0739
Bgr,40059,190.451
Bgr,40060,226.831
Bgr,40061,88.3592
Bgr,40062,125.241
Bgr,40063,122.415
Bgr,40064,145.408
Bgr,40065,107.801
Bgr,40066,89.2692
Bgr,40067,222.736
Bgr,40068,146.041
Bgr,40069,79.2942
Bgr,40070,227.848
Bgr,40071,313.215
Bgr,40072,245.88
Bgr,40073,69.4937
Bgr,40074,79.674
Bgr,40075,422.668
Bgr,40076,287.762
Bgr,40077,89.8011
Bgr,40078,229.717
Bgr,40079,77.6225
Bgr,40080,81.6061
Bgr,40081,392.672
Bgr,40082,331.224
Bgr,40083,396.023
Bgr,40084,85.3218
Bgr,40085,180.494
Bgr,40086,85.6603
Bgr,40087,240.808
Bgr,40088,106.319
Bgr,40089,173.958
Bgr,40090,88.3023
Bgr,40091,116.73
Bgr,40092,62.8305
Bgr,40093,262.701
Bgr,40094,973.874
Bgr,40095,416.667
Bgr,40096,93.3876
Bgr,40097,223.021
Bgr,40098,317.757
Bgr,40099,560.734
Bgr,40100,303.559
Bgr,40101,161.355
Bgr,40102,1142.24
Bgr,40103,182.089
Bgr,40104,74.4964
Bgr,40105,244.206
Bgr,40106,262.368
Bgr,40107,139.984
Bgr,40108,123.879
Bgr,40109,115.122
Bgr,40110,130.634
Bgr,40111,90.8885
Bgr,40112,111.778
Bgr,40113,195.888
Bgr,40114,119.119
Bgr,40115,54.5239
Bgr,40116,638.222
Bgr,40117,1400.41
Bgr,40118,88.801
Bgr,40119,134.592
Bgr,40120,456.434
Bgr,40121,83.967
Bgr,40122,135.397
Bgr,40123,174.004
Bgr,40124,51.3049
Bgr,40125,110.574
Bgr,40126,152.175
Bgr,40127,84.1672
Bgr,40128,276.808
Bgr,40129,1020.61
Bgr,40130,265.319
Bgr,40131,174.502
Bgr,40132,251.016
Bgr,40133,217.09
Bgr,40134,589.527
Bgr,40135,97.9106
Bgr,40136,94.527
Bgr,40137,700.101
Bgr,40138,72.6115
Bgr,40139,176.246
Bgr,40140,79.727
Bgr,40141,166.057
Bgr,40142,833.811
Bgr,40143,79.7949
Bgr,40144,98.92
Bgr,40145,143.42
Bgr,40146,165.455
Bgr,40147,108.008
Bgr,40148,73.5609
Bgr,40149,149.984
Bgr,40150,82.9937
Bgr,40151,382.218
Bgr,40152,580.583
Bgr,40153,189.651
Bgr,40154,329.884
Bgr,40155,196.99
Bgr,40156,581.656
Bgr,40157,351.351
Bgr,40158,58.9848
Bgr,40159,575.207
Bgr,40160,197.239
Bgr,40161,100.07
Bgr,40162,978.217
Bgr,40163,83.8657
Bgr,40164,186.419
Bgr,40165,178.58
Bgr,40166,42.8928
Bgr,40167,757.685
Bgr,40168,504.475
Bgr,40169,153.174
Bgr,40170,88.8644
Bgr,40171,778.16
Bgr,40172,307.159
Bgr,40173,251.166
Bgr,40174,230.983
Bgr,40175,422.374
Bgr,40176,293.043
Bgr,40177,120.347
Bgr,40178,408.548
Bgr,40179,54.3542
Bgr,40180,140.49
Bgr,40181,1215.05
Bgr,40182,233.654
Bgr,40183,173.226
Bgr,40184,116.708
Bgr,40185,279.165
Bgr,40186,93.6819
Bgr,40187,109.521
Bgr,40188,154.679
Bgr,40189,932.112
Bgr,40190,180.652
Bgr,40191,131.197
Bgr,40192,1327.66
Bgr,40193,275.954
Bgr,40194,135.783
Bgr,40195,833.15
Bgr,40196,182.314
Bgr,40197,69.4596
Bgr,40198,1429.12
Bgr,40199,89.2455
Bgr,40200,299.706
Bgr,40201,103.898
Bgr,40202,59.7341
Bgr,40203,157.632
Bgr,40204,805.031
Bgr,40205,55.6009
Bgr,40206,365.183
Bgr,40207,104.108
Bgr,40208,307.796
Bgr,40209,2160.18
Bgr,40210,104.301
Bgr,40211,105.013
Bgr,40212,169.111
Bgr,40213,379.656
Bgr,40214,296.502
Bgr,40215,215.352
Bgr,40216,39.4167
Bgr,40217,446.341
Bgr,40218,108.407
Bgr,40219,191.707
Bgr,40220,60.485
Bgr,40221,103.178
Bgr,40222,1331.83
Bgr,40223,688.081
Bgr,40224,1336.27
Bgr,40225,449.831
Bgr,40226,215.329
Bgr,40227,67.0699
Bgr,40228,287.905
Bgr,40229,66.0471
Bgr,40230,441.038
Bgr,40231,338.562
Bgr,40232,157.465
Bgr,40233,202.965
Bgr,40234,94.6168
Bgr,40235,113.108
Bgr,40236,57.6238
Bgr,40237,286.582
Bgr,40238,333.727
Bgr,40239,30.793
Bgr,40240,81.7995
Bgr,40241,62.3029
Bgr,40242,139.818
Bgr,40243,1035.05
Bgr,40244,140.719
Bgr,40245,809.884
Bgr,40246,19.0999
Bgr,40247,258.034
Bgr,40248,142.834
Bgr,40249,522.546
Bgr,40250,245.815
Bgr,40251,153.998
Bgr,40252,85.7131
Bgr,40253,331.403
Bgr,40254,166.093
Bgr,40255,25.7335
Bgr,40256,51.2004
Bgr,40257,115.389
Bgr,40258,119.658
Bgr,40259,1589.84
Bgr,40260,404.771
Bgr,40261,31.9934
Bgr,40262,164.85
Bgr,40263,285.939
Bgr,40264,51.1513
Bgr,40265,216.731
Bgr,40266,1412.48
Bgr,40267,105.607
Bgr,40268,561.409
Bgr,40269,170.372
Bgr,40270,415.105
Bgr,40271,28.822
Bgr,40272,1103.82
Bgr,40273,540.526
Bgr,40274,124.355
Bgr,40275,239.64
Bgr,40276,38.0466
Bgr,40277,120.472
Bgr,40278,145.791
Bgr,40279,289.706
Bgr,40280,78.045
Bgr,40281,389.239
Bgr,40282,321.065
Bgr,40283,102.475
Bgr,40284,335.273
Bgr,40285,249.28
Bgr,40286,297.823
Bgr,40287,138.848
Bgr,40288,66.2042
Bgr,40289,39.6532
Bgr,40290,82.7618
Bgr,40291,492.361
Bgr,40292,1737.31
Bgr,40293,43.4059
Bgr,40294,228.512
Bgr,40295,87.9061
Bgr,40296,113.546
Bgr,40297,96.3523
Bgr,40298,1448.33
Bgr,40299,387.473
Bgr,40300,103.193
Bgr,40301,106.667
Bgr,40302,1116.23
Bgr,40303,228.606
Bgr,40304,237.533
Bgr,40305,61.6155
Bgr,40306,867.334
Bgr,40307,66.9309
Bgr,40308,1438.38
Bgr,40309,106.164
Bgr,40310,161.621
Bgr,40311,394.383
Bgr,40312,78.0014
Bgr,40313,151.228
Bgr,40314,540.162
Bgr,40315,147.401
Bgr,40316,512.797
Bgr,40317,1093.78
Bgr,40318,117.592
Bgr,40319,1080.39
Bgr,40320,170.029
Bgr,40321,104.863
Bgr,40322,66.9527
Bgr,40323,92.2204
Bgr,40324,177.764
Bgr,40325,440.256
Bgr,40326,67.3016
Bgr,40327,145.286
Bgr,40328,610.085
Bgr,40329,258.223
Bgr,40330,63.4424
Bgr,40331,90.7243
Bgr,40332,124.598
Bgr,40333,823.631
Bgr,40334,192.355
Bgr,40335,117.872
Bgr,40336,75.5439
Bgr,40337,54.3213
Bgr,40338,395.365
Bgr,40339,127.35
Bgr,40340,270.152
Bgr,40341,859.336
Bgr,40342,59.6059
Bgr,40343,220.989
Bgr,40344,82.2685
Bgr,40345,147.433
Bgr,40346,337.51
Bgr,40347,98.4527
Bgr,40348,643.825
Bgr,40349,66.3794
Bgr,40350,189.363
Bgr,40351,152.244
Bgr,40352,126.032
Bgr,40353,75.6773
Bgr,40354,53.8539
Bgr,40355,258.142
Bgr,40356,130.907
Bgr,40357,119.862
Bgr,40358,105.137
Bgr,40359,555.494
Bgr,40360,1022.06
Bgr,40361,131.005
Bgr,40362,123.365
Bgr,40363,179.661
Bgr,40364,140.527
Bgr,40365,164.036
Bgr,40366,946.229
Bgr,40367,108.912
Bgr,40368,79.1501
Bgr,40369,417.18
Bgr,40370,305.823
Bgr,40371,182.224
Bgr,40372,145.765
Bgr,40373,117.827
Bgr,40374,262.741
Bgr,40375,79.0447
Bgr,40376,75.1084
Bgr,40377,106.564
Bgr,40378,260.175
Bgr,40379,121.486
Bgr,40380,455.215
Bgr,40381,99.2519
Bgr,40382,1054.55
Bgr,40383,297.851
Bgr,40384,155.249
Bgr,40385,1407.75
Bgr,40386,1445.14
Bgr,40387,66.6709
Bgr,40388,77.0929
Bgr,40389,273.858
Bgr,40390,179.313
Bgr,40391,175.397
Bgr,40392,859.294
Bgr,40393,72.6859
Bgr,40394,134.03
Bgr,40395,984.569
Bgr,40396,77.6288
Bgr,40397,113.987
Bgr,40398,174.118
Bgr,40399,168.257
Bgr,40400,122.07
Bgr,40401,96.2232
Bgr,40402,118.01
Bgr,40403,230.537
Bgr,40404,331.462
Bgr,40405,69.9067
Bgr,40406,73.1395
Bgr,40407,108.822
Bgr,40408,155.282
Bgr,40409,114.632
Bgr,40410,81.6147
Bgr,40411,85.763
Bgr,40412,224.611
Bgr,40413,182.656
Bgr,40414,147.687
Bgr,40415,253.683
Bgr,40416,61.2294
Bgr,40417,599.638
Bgr,40418,211.676
Bgr,40419,665.312
Bgr,40420,106.614
Bgr,40421,270.724
Bgr,40422,218.598
Bgr,40423,143.681
Bgr,40424,137.13
Bgr,40425,92.2814
Bgr,40426,654.882
Bgr,40427,122.058
Bgr,40428,105.532
Bgr,40429,320.305
Bgr,40430,200.438
Bgr,40431,59.3681
Bgr,40432,354.315
Bgr,40433,108.904
Bgr,40434,1707.74
Bgr,40435,69.4831
Bgr,40436,157.871
Bgr,40437,302.964
Bgr,40438,1777.9
Bgr,40439,918.232
Bgr,40440,133.713
Bgr,40441,168.991
Bgr,40442,98.8826
Bgr,40443,85.8327
Bgr,40444,335.629
Bgr,40445,185.792
Bgr,40446,264.073
Bgr,40447,76.9723
Bgr,40448,109.94
Bgr,40449,698.509
Bgr,40450,108.666
Bgr,40451,246.924
Bgr,40452,209.061
Bgr,40453,563.993
Bgr,40454,400.809
Bgr,40455,126.069
Bgr,40456,232.48
Bgr,40457,159.623
Bgr,40458,461.912
Bgr,40459,121.197
Bgr,40460,286.228
Bgr,40461,1380.43
Bgr,40462,624.85
Bgr,40463,137.536
Bgr,40464,881.102
Bgr,40465,226.84
Bgr,40466,64.3137
Bgr,40467,89.0201
Bgr,40468,109.045
Bgr,40469,72.4739
Bgr,40470,158.423
Bgr,40471,112.546
Bgr,40472,169.484
Bgr,40473,306.812
Bgr,40474,1105.35
Bgr,40475,321.201
Bgr,40476,821.835
Bgr,40477,119.906
Bgr,40478,859.873
Bgr,40479,79.3166
Bgr,40480,623.805
Bgr,40481,73.1413
Bgr,40482,138.517
Bgr,40483,136.326
Bgr,40484,167.19
Bgr,40485,756.415
Bgr,40486,64.156
Bgr,40487,76.85
Bgr,40488,180.85
Bgr,40489,326.817
Bgr,40490,118.47
Bgr,40491,40.9611
Bgr,40492,235.223
Bgr,40493,100.957
Bgr,40494,235.522
Bgr,40495,123.853
Bgr,40496,80.1034
Bgr,40497,172.718
Bgr,40498,104.254
Bgr,40499,160.154
Bgr,40500,266.655
Bgr,40501,241.143
Bgr,40502,77.0358
Bgr,40503,108.01
Bgr,40504,85.9448
Bgr,40505,387.772
Bgr,40506,70.543
Bgr,40507,133.711
Bgr,40508,322.864
Bgr,40509,41.3238
Bgr,40510,113.481
Bgr,40511,573.187
Bgr,40512,293.859
Bgr,40513,448.319
Bgr,40514,109.238
Bgr,40515,104.532
Bgr,40516,153.903
Bgr,40517,1796
Bgr,40518,77.9709
Bgr,40519,100.749
Bgr,40520,397.838
Bgr,40521,119.835
Bgr,40522,235.5
Bgr,40523,84.1846
Bgr,40524,119.421
Bgr,40525,130.551
Bgr,40526,201.403
Bgr,40527,103.228
Bgr,40528,193.855
Bgr,40529,106.421
Bgr,40530,125.824
Bgr,40531,69.5977
Bgr,40532,279.241
Bgr,40533,604.861
Bgr,40534,80.7233
Bgr,40535,118.953
Bgr,40536,152.422
Bgr,40537,136.711
Bgr,40538,960.485
Bgr,40539,146.512
Bgr,40540,118.473
Bgr,40541,1398.78
Bgr,40542,718.272
Bgr,40543,50.5989
Bgr,40544,86.8803
Bgr,40545,89.0654
Bgr,40546,247.496
Bgr,40547,105.512
Bgr,40548,129.888
Bgr,40549,307.45
Bgr,40550,230.617
Bgr,40551,76.8785
Bgr,40552,28.7012
Bgr,40553,124.589
Bgr,40554,731.742
Bgr,40555,107.27
Bgr,40556,88.0008
Bgr,40557,186.171
Bgr,40558,129.087
Bgr,40559,109.152
Bgr,40560,61.181
Bgr,40561,129.893
Bgr,40562,95.7235
Bgr,40563,310.854
Bgr,40564,134.637
Bgr,40565,48.2139
Bgr,40566,91.1081
Bgr,40567,152.442
Bgr,40568,784.044
Bgr,40569,729.137
Bgr,40570,60.6219
Bgr,40571,89.4479
Bgr,40572,676.071
Bgr,40573,569.179
Bgr,40574,1124.3
Bgr,40575,939.684
Bgr,40576,1115.78
Bgr,40577,157.129
Bgr,40578,69.5071
Bgr,40579,227.175
Bgr,40580,106.863
Bgr,40581,342.632
Bgr,40582,240.042
Bgr,40583,1065.63
Bgr,40584,60.7423
Bgr,40585,376.118
Bgr,40586,324.37
Bgr,40587,75.8463
Bgr,40588,1399.47
Bgr,40589,89.5698
Bgr,40590,325.58
Bgr,40591,1077.92
Bgr,40592,188.44
Bgr,40593,174.272
Bgr,40594,229.257
Bgr,40595,718.961
Bgr,40596,830.449
Bgr,40597,73.5999
Bgr,40598,117.126
Bgr,40599,873.123
Bgr,40600,430.373
Bgr,40601,1227.65
Bgr,40602,38.0169
Bgr,40603,153.731
Bgr,40604,61.5955
Bgr,40605,144.706
Bgr,40606,163.003
Bgr,40607,310.501
Bgr,40608,56.8093
Bgr,40609,181.799
Bgr,40610,107.993
Bgr,40611,71.387
Bgr,40612,202.658
Bgr,40613,60.865
Bgr,40614,1263.06
Bgr,40615,32.1324
Bgr,40616,224.045
Bgr,40617,46.3798
Bgr,40618,251.197
Bgr,40619,115.075
Bgr,40620,840.016
Bgr,40621,25.5223
Bgr,40622,58.3538
Bgr,40623,98.8708
Bgr,40624,2426.03
Bgr,40625,109.453
Bgr,40626,132.046
Bgr,40627,128.833
Bgr,40628,126.664
Bgr,40629,404.634
Bgr,40630,369.126
Bgr,40631,228.366
Bgr,40632,328.76
Bgr,40633,51.9525
Bgr,40634,325.412
Bgr,40635,57.589
Bgr,40636,1061.07
Bgr,40637,774.101
Bgr,40638,1333.74
Bgr,40639,244.379
Bgr,40640,246.177
Bgr,40641,212.116
Bgr,40642,145.295
Bgr,40643,111.504
Bgr,40644,815.084
Bgr,40645,115.78
Bgr,40646,254.243
Bgr,40647,149.353
Bgr,40648,98.7827
Bgr,40649,516.789
Bgr,40650,274.142
Bgr,40651,103.682
Bgr,40652,393.937
Bgr,40653,573.27
Bgr,40654,165.954
Bgr,40655,236.765
Bgr,40656,70.9231
Bgr,40657,111.2
Bgr,40658,249.62
Bgr,40659,172.734
Bgr,40660,784.001
Bgr,40661,1592.82
Bgr,40662,148.806
Bgr,40663,278.207
Bgr,40664,114.061
Bgr,40665,87.8674
Bgr,40666,35.9306
Bgr,40667,77.3923
Bgr,40668,331.46
Bgr,40669,252.878
Bgr,40670,427.682
Bgr,40671,818.951
Bgr,40672,144.56
Bgr,40673,229.461
Bgr,40674,33.254
Bgr,40675,89.6911
Bgr,40676,76.8518
Bgr,40677,217.496
Bgr,40678,62.3139
Bgr,40679,149.666
Bgr,40680,132.313
Bgr,40681,71.4723
Bgr,40682,145.399
Bgr,40683,327.646
Bgr,40684,199.138
Bgr,40685,62.194
Bgr,40686,190.49
Bgr,40687,1429.51
Bgr,40688,962.476
Bgr,40689,445.317
Bgr,40690,1688.82
Bgr,40691,112.511
Bgr,40692,163.89
Bgr,40693,91.4244
Bgr,40694,862.783
Bgr,40695,500.742
Bgr,40696,331.268
Bgr,40697,52.6699
Bgr,40698,701.563
Bgr,40699,163.895
Bgr,40700,99.5389
Bgr,40701,128.845
Bgr,40702,728.694
Bgr,40703,928.327
Bgr,40704,59.6105
Bgr,40705,720.63
Bgr,40706,206.81
Bgr,40707,523.789
Bgr,40708,77.0312
Bgr,40709,299.005
Bgr,40710,68.3663
Bgr,40711,315.735
Bgr,40712,140.632
Bgr,40713,90.4593
Bgr,40714,44.5497
Bgr,40715,603.233
Bgr,40716,125.535
Bgr,40717,128.927
Bgr,40718,1314.02
Bgr,40719,75.6588
Bgr,40720,53.1358
Bgr,40721,209.418
Bgr,40722,75.4902
Bgr,40723,461.47
